Generación,x,Fitness
133,4.604216820100067,0.21466068838601837
134,4.604216820100067,0.21466068838601837
135,4.604216820100067,0.21466068838601837
136,4.604216820100067,0.21466068838601837
137,4.604216820100067,0.21466068838601837
138,4.604216820100067,0.21466068838601837
139,4.604216820100067,0.21466068838601837
140,4.604216820100067,0.21466068838601837
141,4.604216820100067,0.21466068838601837
142,4.604216820100067,0.21466068838601837
143,4.604216820100067,0.21466068838601837
144,4.604216820100067,0.21466068838601837
145,4.604216820100067,0.21466068838601837
146,4.604216820100067,0.21466068838601837
147,4.604216820100067,0.21466068838601837
148,4.604216820100067,0.21466068838601837
149,4.604216820100067,0.21466068838601837
150,4.604216820100067,0.21466068838601837
151,4.604216820100067,0.21466068838601837
152,4.604216820100067,0.21466068838601837
153,4.604216820100067,0.21466068838601837
154,4.604216820100067,0.21466068838601837
155,4.604216820100067,0.21466068838601837
156,4.604216820100067,0.21466068838601837
157,4.604216820100067,0.21466068838601837
158,4.604216820100067,0.21466068838601837
159,4.604216820100067,0.21466068838601837
160,4.604216820100067,0.21466068838601837
161,4.604216820100067,0.21466068838601837
162,4.604216820100067,0.21466068838601837
163,4.604216820100067,0.21466068838601837
164,4.604216820100067,0.21466068838601837
165,4.604216820100067,0.21466068838601837
166,4.604216820100067,0.21466068838601837
167,4.604216820100067,0.21466068838601837
168,4.604216820100067,0.21466068838601837
169,4.604216820100067,0.21466068838601837
170,4.604216820100067,0.21466068838601837
171,4.604216820100067,0.21466068838601837
172,4.604216820100067,0.21466068838601837
173,4.604216820100067,0.21466068838601837
174,4.604216820100067,0.21466068838601837
175,4.604216820100067,0.21466068838601837
176,4.604216820100067,0.21466068838601837
177,4.604216820100067,0.21466068838601837
178,4.604216820100067,0.21466068838601837
179,4.604216820100067,0.21466068838601837
180,4.604216820100067,0.21466068838601837
181,4.604216820100067,0.21466068838601837
182,4.604216820100067,0.21466068838601837
183,4.604216820100067,0.21466068838601837
184,4.604216820100067,0.21466068838601837
185,4.604216820100067,0.21466068838601837
186,4.604216820100067,0.21466068838601837
187,4.604216820100067,0.21466068838601837
188,4.604216820100067,0.21466068838601837
189,4.604216820100067,0.21466068838601837
190,4.604216820100067,0.21466068838601837
191,4.604216820100067,0.21466068838601837
192,4.604216820100067,0.21466068838601837
193,4.604216820100067,0.21466068838601837
194,4.604216820100067,0.21466068838601837
195,4.604216820100067,0.21466068838601837
196,4.604216820100067,0.21466068838601837
197,4.604216820100067,0.21466068838601837
198,4.604216820100067,0.21466068838601837
199,4.604216820100067,0.21466068838601837
200,4.604216820100067,0.21466068838601837
201,4.604216820100067,0.21466068838601837
202,4.604216820100067,0.21466068838601837
203,4.604216820100067,0.21466068838601837
204,4.604216820100067,0.21466068838601837
205,4.604216820100067,0.21466068838601837
206,4.604216820100067,0.21466068838601837
207,4.604216820100067,0.21466068838601837
208,4.604216820100067,0.21466068838601837
209,4.604216820100067,0.21466068838601837
210,4.604216820100067,0.21466068838601837
211,4.604216820100067,0.21466068838601837
212,4.604216820100067,0.21466068838601837
213,4.604216820100067,0.21466068838601837
214,4.604216820100067,0.21466068838601837
215,4.604216820100067,0.21466068838601837
216,4.604216820100067,0.21466068838601837
217,4.604216820100067,0.21466068838601837
218,4.604216820100067,0.21466068838601837
219,4.604216820100067,0.21466068838601837
220,4.604216820100067,0.21466068838601837
221,4.604216820100067,0.21466068838601837
222,4.604216820100067,0.21466068838601837
223,4.604216820100067,0.21466068838601837
224,4.604216820100067,0.21466068838601837
225,4.604216820100067,0.21466068838601837
226,4.604216820100067,0.21466068838601837
227,4.604216820100067,0.21466068838601837
228,4.604216820100067,0.21466068838601837
229,4.604216820100067,0.21466068838601837
230,4.604216820100067,0.21466068838601837
231,4.604216820100067,0.21466068838601837
232,4.604216820100067,0.21466068838601837
233,4.604216820100067,0.21466068838601837
234,4.604216820100067,0.21466068838601837
235,4.604216820100067,0.21466068838601837
236,4.604216820100067,0.21466068838601837
237,4.604216820100067,0.21466068838601837
238,4.604216820100067,0.21466068838601837
239,4.604216820100067,0.21466068838601837
240,4.604216820100067,0.21466068838601837
241,4.604216820100067,0.21466068838601837
242,4.604216820100067,0.21466068838601837
243,4.604216820100067,0.21466068838601837
244,4.604216820100067,0.21466068838601837
245,4.604216820100067,0.21466068838601837
246,4.604216820100067,0.21466068838601837
247,4.604216820100067,0.21466068838601837
248,4.604216820100067,0.21466068838601837
249,4.604216820100067,0.21466068838601837
250,4.604216820100067,0.21466068838601837
251,4.604216820100067,0.21466068838601837
252,4.604216820100067,0.21466068838601837
253,4.604216820100067,0.21466068838601837
254,4.604216820100067,0.21466068838601837
255,4.604216820100067,0.21466068838601837
256,4.604216820100067,0.21466068838601837
257,4.604216820100067,0.21466068838601837
258,4.604216820100067,0.21466068838601837
259,4.604216820100067,0.21466068838601837
260,4.604216820100067,0.21466068838601837
261,4.604216820100067,0.21466068838601837
262,4.604216820100067,0.21466068838601837
263,4.604216820100067,0.21466068838601837
264,4.604216820100067,0.21466068838601837
265,4.604216820100067,0.21466068838601837
266,4.604216820100067,0.21466068838601837
267,4.604216820100067,0.21466068838601837
268,4.604216820100067,0.21466068838601837
269,4.604216820100067,0.21466068838601837
270,4.604216820100067,0.21466068838601837
271,4.604216820100067,0.21466068838601837
272,4.604216820100067,0.21466068838601837
273,4.604216820100067,0.21466068838601837
274,4.604216820100067,0.21466068838601837
275,4.604216820100067,0.21466068838601837
276,4.604216820100067,0.21466068838601837
277,4.604216820100067,0.21466068838601837
278,4.604216820100067,0.21466068838601837
279,4.604216820100067,0.21466068838601837
280,4.604216820100067,0.21466068838601837
281,4.604216820100067,0.21466068838601837
282,4.604216820100067,0.21466068838601837
283,4.604216820100067,0.21466068838601837
284,4.604216820100067,0.21466068838601837
285,4.604216820100067,0.21466068838601837
286,4.604216820100067,0.21466068838601837
287,4.604216820100067,0.21466068838601837
288,4.604216820100067,0.21466068838601837
289,4.604216820100067,0.21466068838601837
