Generación,x,y,Fitness
243,9.502602674293957,9.502368373249283,59.0025267707558
244,9.502602674293957,9.502368373249283,59.0025267707558
245,9.502602674293957,9.502368373249283,59.0025267707558
246,9.502585927113428,9.502368373249283,59.00252717509153
247,9.502585927113428,9.502368373249283,59.00252717509153
248,9.502506078683592,9.502368373249283,59.002527580623926
249,9.502546032715122,9.502368373249283,59.00252769229758
250,9.502538697529536,9.502368373249283,59.00252771901846
251,9.502538697529536,9.502368373249283,59.00252771901846
252,9.502538697529536,9.502368373249283,59.00252771901846
253,9.502538697529536,9.502368373249283,59.00252771901846
254,9.502538697529536,9.502368373249283,59.00252771901846
255,9.502538697529536,9.502368373249283,59.00252771901846
256,9.502539018770456,9.502570153417821,59.002532805792995
257,9.502539018770456,9.502570153417821,59.002532805792995
258,9.502539018770456,9.502570153417821,59.002532805792995
259,9.502539018770456,9.502570153417821,59.002532805792995
260,9.502539018770456,9.502570153417821,59.002532805792995
261,9.502539018770456,9.502570153417821,59.002532805792995
262,9.502539018770456,9.502570153417821,59.002532805792995
263,9.502539018770456,9.502570153417821,59.002532805792995
264,9.502539018770456,9.502570153417821,59.002532805792995
265,9.502539018770456,9.502570153417821,59.002532805792995
266,9.502539018770456,9.502570153417821,59.002532805792995
267,9.502539018770456,9.502570153417821,59.002532805792995
268,9.502539018770456,9.502570153417821,59.002532805792995
269,9.502539018770456,9.502570153417821,59.002532805792995
270,9.502539018770456,9.502570153417821,59.002532805792995
271,9.502539018770456,9.502570153417821,59.002532805792995
272,9.502539018770456,9.502570153417821,59.002532805792995
273,9.502539018770456,9.502570153417821,59.002532805792995
274,9.502539018770456,9.502570153417821,59.002532805792995
275,9.502539018770456,9.502570153417821,59.002532805792995
276,9.502539018770456,9.502570153417821,59.002532805792995
277,9.502539018770456,9.502570153417821,59.002532805792995
278,9.502539018770456,9.502570153417821,59.002532805792995
279,9.502539018770456,9.502570153417821,59.002532805792995
280,9.502539018770456,9.502570153417821,59.002532805792995
281,9.502539018770456,9.502570153417821,59.002532805792995
282,9.502539018770456,9.502570153417821,59.002532805792995
283,9.502539018770456,9.502570153417821,59.002532805792995
284,9.502539018770456,9.502570153417821,59.002532805792995
285,9.502539018770456,9.502570153417821,59.002532805792995
286,9.502539018770456,9.502570153417821,59.002532805792995
287,9.502539018770456,9.502550294930275,59.00253301812788
288,9.502539018770456,9.502537003201367,59.00253307328391
289,9.502539018770456,9.502537003201367,59.00253307328391
290,9.502539018770456,9.50253362850566,59.002533076186985
291,9.502539018770456,9.50253362850566,59.002533076186985
292,9.502539018770456,9.50253362850566,59.002533076186985
293,9.502539018770456,9.50253362850566,59.002533076186985
294,9.502539018770456,9.50253362850566,59.002533076186985
295,9.502539018770456,9.50253362850566,59.002533076186985
296,9.502539018770456,9.50253362850566,59.002533076186985
297,9.502539018770456,9.50253362850566,59.002533076186985
